Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
10623,City of Lakeland - (FL),676,C D McIntosh Jr,Map,Map,FL,Polk,FMPP,Electric Utility,IC5,,20,20,20,Natural Gas Internal Combustion Engine,NG,IC,8,2024,"(U) Under construction, less than or equal to 50 percent complete",28.0801,-81.9229
10623,City of Lakeland - (FL),676,C D McIntosh Jr,Map,Map,FL,Polk,FMPP,Electric Utility,IC6,,20,20,20,Natural Gas Internal Combustion Engine,NG,IC,8,2024,"(U) Under construction, less than or equal to 50 percent complete",28.0801,-81.9229
10623,City of Lakeland - (FL),676,C D McIntosh Jr,Map,Map,FL,Polk,FMPP,Electric Utility,IC7,,20,20,20,Natural Gas Internal Combustion Engine,NG,IC,8,2024,"(U) Under construction, less than or equal to 50 percent complete",28.0801,-81.9229
10623,City of Lakeland - (FL),676,C D McIntosh Jr,Map,Map,FL,Polk,FMPP,Electric Utility,IC8,,20,20,20,Natural Gas Internal Combustion Engine,NG,IC,8,2024,"(U) Under construction, less than or equal to 50 percent complete",28.0801,-81.9229
58416,"California State University, Northridge",58422,CSU Northridge Plant,Map,Map,CA,Los Angeles,LDWP,Commercial Non-CHP,G6PV,,0.8,0.7,0.3,Solar Photovoltaic,SUN,PV,8,2024,"(P) Planned for installation, but regulatory approvals not initiated",34.243333,-118.5306
63463,"Palomino Solar, LLC",63784,Palomino Solar,Map,Map,OH,Highland,PJM,IPP Non-CHP,PLMNO,,200,200,200,Solar Photovoltaic,SUN,PV,8,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.2158,-83.7771
56769,Consolidated Edison Development Inc.,63898,CED Denmark Solar Hybrid,Map,Map,ME,Oxford,ISNE,IPP Non-CHP,DSBS,,2.3,2.3,2.3,Batteries,MWH,BA,8,2024,(L) Regulatory approvals pending. Not under construction,43.971584,-70.82273
56769,Consolidated Edison Development Inc.,63898,CED Denmark Solar Hybrid,Map,Map,ME,Oxford,ISNE,IPP Non-CHP,DSPV,,2.5,2.5,2.5,Solar Photovoltaic,SUN,PV,8,2024,(L) Regulatory approvals pending. Not under construction,43.971584,-70.82273
64172,Arevon Asset Management,64904,Elliot Solar LLC,Map,Map,IN,Gibson,MISO,IPP Non-CHP,1,,200,200,200,Solar Photovoltaic,SUN,PV,8,2024,"(U) Under construction, less than or equal to 50 percent complete",38.316297,-87.42793
64457,"VCP, LLC d/b/a Verogy",65108,Moodus Solar One,Map,Map,CT,Middlesex,ISNE,IPP Non-CHP,VCP17,,2,2,2,Solar Photovoltaic,SUN,PV,8,2024,"(P) Planned for installation, but regulatory approvals not initiated",41.483992,-72.44349
64457,"VCP, LLC d/b/a Verogy",65139,Woodstock Solar One,Map,Map,CT,Windham,ISNE,IPP Non-CHP,VCP19,,3,3,3,Solar Photovoltaic,SUN,PV,8,2024,"(P) Planned for installation, but regulatory approvals not initiated",41.923166,-71.9614
64966,"Vikings Energy Farm, LLC",65711,Vikings Energy Farm,Map,Map,CA,Imperial,CISO,IPP Non-CHP,GEN1,,130,120,100,Solar Photovoltaic,SUN,PV,8,2024,(T) Regulatory approvals received. Not under construction,32.803363,-115.2717
64966,"Vikings Energy Farm, LLC",65711,Vikings Energy Farm,Map,Map,CA,Imperial,CISO,IPP Non-CHP,GEN2,,150,150,150,Batteries,MWH,BA,8,2024,(T) Regulatory approvals received. Not under construction,32.803363,-115.2717
62842,"Lightsource Renewable Energy Asset Management, LLC",65976,Prairie Ronde Solar Farm,Map,Map,LA,St Landry,MISO,IPP Non-CHP,LAPR1,,135,135,135,Solar Photovoltaic,SUN,PV,8,2024,(L) Regulatory approvals pending. Not under construction,30.61,-92.17
65293,"Bartonsville Energy Facility, LLC",66133,"Bartonsville Energy Facility, LLC",Map,Map,VA,Frederick,PJM,IPP Non-CHP,BTS,,130,130,130,Solar Photovoltaic,SUN,PV,8,2024,(T) Regulatory approvals received. Not under construction,39.088731,-78.2399
65397,Condor Energy Storage LLC,66285,Condor Energy Storage LLC,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,COND1,,200,200,200,Batteries,MWH,BA,8,2024,(T) Regulatory approvals received. Not under construction,34.020478,-117.3324
65398,"Peregrine Energy Storage, LLC",66286,Peregrine Energy Storage LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,PERE1,,200,200,200,Batteries,MWH,BA,8,2024,(T) Regulatory approvals received. Not under construction,32.692425,-117.1366
7570,Great River Energy,2038,Cambridge CT Hybrid,Map,Map,MN,Isanti,MISO,Electric Utility,BA1,,1,0.8,0.8,Batteries,MWH,BA,9,2024,"(P) Planned for installation, but regulatory approvals not initiated",45.601,-93.2081
64674,Noria Hondo Solar LLC,65344,Noria Hondo Solar (Hybrid),Map,Map,TX,Kleberg,ERCO,IPP Non-CHP,66148,,145,145,145,Solar Photovoltaic,SUN,PV,9,2024,(L) Regulatory approvals pending. Not under construction,27.553355,-97.67528
64674,Noria Hondo Solar LLC,65344,Noria Hondo Solar (Hybrid),Map,Map,TX,Kleberg,ERCO,IPP Non-CHP,66149,,75,75,75,Batteries,MWH,BA,9,2024,(L) Regulatory approvals pending. Not under construction,27.553355,-97.67528
64545,Vesper Energy Development LLC,65425,Kingwood Solar,Map,Map,OH,Greene,PJM,IPP Non-CHP,KWOOD,,175,175,175,Solar Photovoltaic,SUN,PV,9,2024,(L) Regulatory approvals pending. Not under construction,39.782,-83.83
65381,"Gravel Pit Solar, LLC",66268,"Gravel Pit Solar, LLC",Map,Map,CT,Hartford,ISNE,IPP Non-CHP,GPS04,,50,50,50,Solar Photovoltaic,SUN,PV,9,2024,(T) Regulatory approvals received. Not under construction,41.8889,-72.549
5416,"Duke Energy Carolinas, LLC",7277,Lincoln Combustion,Map,Map,NC,Lincoln,DUK,Electric Utility,17,,536.4,517,560,Natural Gas Fired Combustion Turbine,NG,GT,10,2024,"(V) Under construction, more than 50 percent complete",35.4317,-81.0347
60720,Martinsdale Wind Farm LLC,61108,Martinsdale Wind Farm,Map,Map,MT,Wheatland,NWMT,IPP Non-CHP,MTD,,80,80,80,Onshore Wind Turbine,WND,WT,10,2024,"(P) Planned for installation, but regulatory approvals not initiated",46.504479,-110.2199
62036,Paeahu Solar LLC,62534,Paeahu Solar Hybrid,Map,Map,HI,Maui,HECO,IPP Non-CHP,PHBA,,15,15,15,Batteries,MWH,BA,10,2024,(L) Regulatory approvals pending. Not under construction,20.685226,-156.4177
62036,Paeahu Solar LLC,62534,Paeahu Solar Hybrid,Map,Map,HI,Maui,HECO,IPP Non-CHP,PHSOL,,15,15,15,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,20.685226,-156.4177
62760,EDPR CA Solar Park VI LLC,62892,EDPR CA Solar Park VI LLC (CA) Hybrid,Map,Map,CA,Fresno,CISO,IPP Non-CHP,SONRI,,201,200,200,Solar Photovoltaic,SUN,PV,10,2024,(T) Regulatory approvals received. Not under construction,36.62543,-120.3789
63520,326FW 8me LLC,63841,Arida Solar (Hybrid),Map,Map,NV,Clark,CISO,IPP Non-CHP,BESS,,185,185,185,Batteries,MWH,BA,10,2024,"(P) Planned for installation, but regulatory approvals not initiated",35.092036,-114.6888
63579,Illinois Winds LLC,63907,Panther Creek Wind Project,Map,Map,IL,Pike,MISO,IPP Non-CHP,WTGE,,54.4,54.4,54.4,Onshore Wind Turbine,WND,WT,10,2024,(T) Regulatory approvals received. Not under construction,39.62055,-90.87612
63756,"Lily Pond Solar, LLC",64134,"Lily Pond Solar, LLC",Map,Map,VA,Dinwiddie,PJM,IPP Non-CHP,ENX09,,80,80,80,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,37.072709,-77.42073
61514,"Agilitas Energy, LLC",64758,Manorville II,Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,MAN,,0.6,0.6,0.6,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,40.834,-72.7819
61514,"Agilitas Energy, LLC",64758,Manorville II,Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,MANB,,0.8,0.8,0.8,Batteries,MWH,BA,10,2024,(L) Regulatory approvals pending. Not under construction,40.834,-72.7819
61514,"Agilitas Energy, LLC",64761,Patchogue ESS,Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,PAT,,2,2,2,Batteries,MWH,BA,10,2024,(L) Regulatory approvals pending. Not under construction,40.783,-73.01634
64351,"Roxbury Solar, LLC",64834,"Roxbury Solar, LLC",Map,Map,ME,Oxford,ISNE,IPP Non-CHP,ROX,,55,55,55,Solar Photovoltaic,SUN,PV,10,2024,"(P) Planned for installation, but regulatory approvals not initiated",44.679,-70.6145
64744,"Boswell Wind, LLC",65403,Boswell Wind,Map,Map,WY,Albany,PACE,IPP Non-CHP,BOSWW,,329.8,329.8,329.8,Onshore Wind Turbine,WND,WT,10,2024,"(U) Under construction, less than or equal to 50 percent complete",41.919,-105.869
62842,"Lightsource Renewable Energy Asset Management, LLC",65736,Driver Solar,Map,Map,AR,Mississippi,MISO,IPP Non-CHP,AKDR1,,150,150,150,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,35.640573,-89.96939
65079,Solar Proponent LLC,65845,Goldenrod Creek Solar and BESS SLF,Map,Map,TX,Jackson,ERCO,IPP Non-CHP,GOLBS,,660,660,660,Batteries,MWH,BA,10,2024,(L) Regulatory approvals pending. Not under construction,29.064663,-96.58957
65079,Solar Proponent LLC,65845,Goldenrod Creek Solar and BESS SLF,Map,Map,TX,Jackson,ERCO,IPP Non-CHP,GOLPV,,660,660,660,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,29.064663,-96.58957
65079,Solar Proponent LLC,65851,Hollow Branch Creek 2 Solar and BESS SLF,Map,Map,TX,Madison,ERCO,IPP Non-CHP,HB2BS,,400,400,400,Batteries,MWH,BA,10,2024,(L) Regulatory approvals pending. Not under construction,31.061726,-96.05606
65079,Solar Proponent LLC,65851,Hollow Branch Creek 2 Solar and BESS SLF,Map,Map,TX,Madison,ERCO,IPP Non-CHP,HB2PV,,700,700,700,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,31.061726,-96.05606
65079,Solar Proponent LLC,65853,Middlebrook Creek Solar and BESS,Map,Map,TX,Nacogdoches,ERCO,IPP Non-CHP,MIDBS,,302.9,302.9,302.9,Batteries,MWH,BA,10,2024,(L) Regulatory approvals pending. Not under construction,31.5552,-94.7919
65079,Solar Proponent LLC,65853,Middlebrook Creek Solar and BESS,Map,Map,TX,Nacogdoches,ERCO,IPP Non-CHP,MIDPV,,609.1,609.1,609.1,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,31.5552,-94.7919
65082,"Talitha Energy Project, LLC",65891,"Talitha Energy Project, LLC",Map,Map,TX,Jim Hogg,ERCO,IPP Non-CHP,TALBS,,60,61,61,Batteries,MWH,BA,10,2024,"(P) Planned for installation, but regulatory approvals not initiated",27.918286,-97.98045
62842,"Lightsource Renewable Energy Asset Management, LLC",65904,White Trillium Solar,Map,Map,OH,Van Wert,PJM,IPP Non-CHP,OHWT1,,49.5,49.5,49.5,Solar Photovoltaic,SUN,PV,10,2024,"(P) Planned for installation, but regulatory approvals not initiated",40.931951,-84.60763
65179,"SolarGen of South Carolina, LLC",66012,Brogdon Family Solar Park,Map,Map,SC,Sumter,DUK,IPP Non-CHP,BROGD,,100,100,100,Solar Photovoltaic,SUN,PV,10,2024,(L) Regulatory approvals pending. Not under construction,33.781534,-80.23234
65348,"Ragsdale Solar, LLC",66240,Ragsdale Solar LLC,Map,Map,MS,Madison,MISO,IPP Non-CHP,GEN01,,100,100,100,Solar Photovoltaic,SUN,PV,10,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.550998,-90.00968
54803,"Dynegy Oakland, LLC",6211,Dynegy Oakland Power Plant,Map,Map,CA,Alameda,CISO,IPP Non-CHP,GEN4,,43.3,43.3,43.3,Batteries,MWH,BA,11,2024,"(P) Planned for installation, but regulatory approvals not initiated",37.79675,-122.2819
60798,69SV 8me LLC,61169,"Eland Solar & Storage Center, Phase 2 Hybrid",Map,Map,CA,Kern,LDWP,IPP Non-CHP,61169,,150,150,150,Batteries,MWH,BA,11,2024,(T) Regulatory approvals received. Not under construction,35.2167,-117.977
60798,69SV 8me LLC,61169,"Eland Solar & Storage Center, Phase 2 Hybrid",Map,Map,CA,Kern,LDWP,IPP Non-CHP,69SV8,,200,200,200,Solar Photovoltaic,SUN,PV,11,2024,(T) Regulatory approvals received. Not under construction,35.2167,-117.977
61525,231RC 8me LLC,61967,Norton Solar Farm,Map,Map,TX,Runnels,ERCO,IPP Non-CHP,NSM01,,125,125,125,Solar Photovoltaic,SUN,PV,11,2024,"(P) Planned for installation, but regulatory approvals not initiated",31.534768,-100.1138
61797,Hecate Energy LLC,62273,Hecate Energy Columbia County Solar,Map,Map,NY,Columbia,NYIS,IPP Non-CHP,HECC1,,60,60,60,Solar Photovoltaic,SUN,PV,11,2024,"(P) Planned for installation, but regulatory approvals not initiated",42.175027,-73.59039
62008,Hale Kuawehi Solar LLC,62529,Hale Kuawehi Solar Hybrid,Map,Map,HI,Hawaii,HECO,IPP Non-CHP,HKBA,,30,30,30,Batteries,MWH,BA,11,2024,"(U) Under construction, less than or equal to 50 percent complete",19.936688,-155.6793
63726,Vistra Zero LLC,64131,Forest Grove - Dodd,Map,Map,TX,Henderson,ERCO,IPP Non-CHP,FGPV1,,400.6,400,400,Solar Photovoltaic,SUN,PV,11,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.2515,-95.9568
63726,Vistra Zero LLC,64132,Oak Hill - Dry Creek,Map,Map,TX,Rusk,ERCO,IPP Non-CHP,PV1,,390.9,390,390,Solar Photovoltaic,SUN,PV,11,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.212257,-94.73632
15399,Avangrid Renewables LLC,64253,Mohawk Solar,Map,Map,NY,Montgomery,NYIS,IPP Non-CHP,S1,,90.5,90.5,90.5,Solar Photovoltaic,SUN,PV,11,2024,(L) Regulatory approvals pending. Not under construction,42.887133,-74.63781
63966,"Emerick Wind, LLC",64344,Emerick Wind,Map,Map,NE,Madison,SWPP,IPP Non-CHP,9999,,396.9,396.9,396.9,Onshore Wind Turbine,WND,WT,11,2024,(L) Regulatory approvals pending. Not under construction,41.891,-97.71756
20847,Wisconsin Electric Power Co,64534,Darien Solar,Map,Map,WI,Rock,MISO,Electric Utility,1,,250,250,250,Solar Photovoltaic,SUN,PV,11,2024,(L) Regulatory approvals pending. Not under construction,42.62,-88.74
20847,Wisconsin Electric Power Co,64534,Darien Solar,Map,Map,WI,Rock,MISO,Electric Utility,2,,75,75,75,Batteries,MWH,BA,11,2024,(L) Regulatory approvals pending. Not under construction,42.62,-88.74
50123,"Leeward Asset Management, LLC",65445,Ridgely Energy Farm,Map,Map,TN,Lake,TVA,IPP Non-CHP,RIGPV,,254,254,254,Solar Photovoltaic,SUN,PV,11,2024,(L) Regulatory approvals pending. Not under construction,36.306319,-89.46202
64941,Hecate Energy Pulaski LLC,65665,Hecate Energy Pulaski 1,Map,Map,VA,Pulaski,PJM,IPP Non-CHP,HEPU1,,150,150,150,Solar Photovoltaic,SUN,PV,11,2024,(L) Regulatory approvals pending. Not under construction,37.139595,-80.68741
50123,"Leeward Asset Management, LLC",65884,Sandhill Solar 2,Map,Map,GA,Taylor,DUK,IPP Non-CHP,SAHS0,,200,200,200,Solar Photovoltaic,SUN,PV,11,2024,(T) Regulatory approvals received. Not under construction,32.586144,-84.33523
65092,"Springwater Solar, LLC",65900,"Springwater Solar, LLC",Map,Map,OH,Madison,PJM,IPP Non-CHP,SPRIN,,155,155,155,Solar Photovoltaic,SUN,PV,11,2024,(L) Regulatory approvals pending. Not under construction,39.82972,-83.2498
63599,Pure Hedge LLC,50736,Pure Hedge LLC,Map,Map,CT,Windham,ISNE,IPP Non-CHP,FSS13,,20,20,20,Batteries,MWH,BA,12,2024,"(U) Under construction, less than or equal to 50 percent complete",41.712448,-71.82225
63599,Pure Hedge LLC,50736,Pure Hedge LLC,Map,Map,CT,Windham,ISNE,IPP Non-CHP,FSS17,,70,70,70,Solar Photovoltaic,SUN,PV,12,2024,"(U) Under construction, less than or equal to 50 percent complete",41.712448,-71.82225
56769,Consolidated Edison Development Inc.,57679,Arlington Valley Solar Energy I,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,AVSE1,,127,125,125,Solar Photovoltaic,SUN,PV,12,2024,(T) Regulatory approvals received. Not under construction,33.321667,-112.8806
60609,"Clean Focus Renewables, Inc.",57960,Rugged Solar LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,1,,80,80,80,Solar Photovoltaic,SUN,PV,12,2024,(L) Regulatory approvals pending. Not under construction,32.686111,-116.2806
63759,Triple Oak Power LLC,58175,Jawbone Wind Project,Map,Map,MT,Wheatland,NWMT,IPP Non-CHP,JWPI,,80,80,80,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",46.508056,-109.7278
58391,Chilocco Wind Farm LLC,58406,Chilocco Wind Farm,Map,Map,OK,Kay,SWPP,IPP Non-CHP,1,,169.2,169.2,169.2,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",36.978611,-97.08056
49893,Invenergy Services LLC,59243,Changing Winds,Map,Map,TX,Castro,ERCO,IPP Non-CHP,CHAN1,,288,288,288,Onshore Wind Turbine,WND,WT,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",34.511944,-102.0519
59432,Clear Creek Power,59659,Highland Park Project,Map,Map,CO,Clear Creek,PSCO,IPP Non-CHP,HPWT,,181,181,181,Onshore Wind Turbine,WND,WT,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",39.735278,-105.6486
64260,Nextera Energy Resources,60271,"Canyon Wind Project, LLC",Map,Map,TX,Scurry,ERCO,IPP Non-CHP,WT1,,360,360,360,Onshore Wind Turbine,WND,WT,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",32.631073,-101.0085
50123,"Leeward Asset Management, LLC",60572,White Wing Solar,Map,Map,AZ,Yuma,CISO,IPP Non-CHP,GEN01,,175,175,175,Solar Photovoltaic,SUN,PV,12,2024,(T) Regulatory approvals received. Not under construction,32.994056,-113.5088
60776,Aksamit Resource Management,61159,Milligan III Wind Farm,Map,Map,NE,Saline,SWPP,IPP Non-CHP,M3001,,73.4,73.4,73.4,Onshore Wind Turbine,WND,WT,12,2024,(T) Regulatory approvals received. Not under construction,40.500672,-97.19809
61166,Green Power Energy LLC,61592,Cody Road Wind Farm,Map,Map,NY,Madison,NYIS,IPP Non-CHP,WT1,,2.4,2.4,2.4,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",42.967145,-75.75592
61166,Green Power Energy LLC,61592,Cody Road Wind Farm,Map,Map,NY,Madison,NYIS,IPP Non-CHP,WT2,,2.4,2.4,2.4,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",42.967145,-75.75592
61166,Green Power Energy LLC,61592,Cody Road Wind Farm,Map,Map,NY,Madison,NYIS,IPP Non-CHP,WT3,,2.4,2.4,2.4,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",42.967145,-75.75592
61166,Green Power Energy LLC,61592,Cody Road Wind Farm,Map,Map,NY,Madison,NYIS,IPP Non-CHP,WT4,,2.4,2.4,2.4,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",42.967145,-75.75592
61166,Green Power Energy LLC,61592,Cody Road Wind Farm,Map,Map,NY,Madison,NYIS,IPP Non-CHP,WT5,,2.4,2.4,2.4,Onshore Wind Turbine,WND,WT,12,2024,"(U) Under construction, less than or equal to 50 percent complete",42.967145,-75.75592
61301,Plum Creek Wind Farm LLC,61687,Plum Creek,Map,Map,MN,Cottonwood,MISO,IPP Non-CHP,PLMCK,,400,400,400,Onshore Wind Turbine,WND,WT,12,2024,(L) Regulatory approvals pending. Not under construction,44.14504,-95.38272
64783,Spanish Peaks Solar LLC,62379,Spanish Peaks Solar,Map,Map,CO,Las Animas,PSCO,IPP Non-CHP,47301,,140,140,140,Solar Photovoltaic,SUN,PV,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",37.378,-104.475
61951,"Dodge County Wind, LLC",62437,Dodge County Wind,Map,Map,MN,Dodge,MISO,IPP Non-CHP,WT,,260,260,260,Onshore Wind Turbine,WND,WT,12,2024,"(P) Planned for installation, but regulatory approvals not initiated",44.005633,-92.95039
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2024,"(U) Under construction, less than or equal to 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2024,"(U) Under construction, less than or equal to 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,3,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,12,2024,"(U) Under construction, less than or equal to 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,4,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,12,2024,"(U) Under construction, less than or equal to 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,5,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2024,"(U) Under construction, less than or equal to 50 percent complete",37.552399,-83.77001
62664,"Lock 14 Hydro Partners, LLC",62749,Heidelberg Hydroelectric Project,Map,Map,KY,Lee,PJM,IPP Non-CHP,6,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,12,2024,"(U) Under construction, less than or equal to 50 percent complete",37.552399,-83.77001
